,client_ip,client_ip_flat,resp_time,sess_class,sess_end,sess_id,sess_start,sess_time
66,101.221.130.30,201321230130.0,0.16499899999999998,0.0,2015-07-22 09:00:31.069153,67.0,2015-07-22 09:00:28.197135,0.1983323333333333
4931,112.79.35.11,212179135111.0,0.16499899999999998,0.0,2015-07-22 09:01:45.559184,4932.0,2015-07-22 09:01:43.461458,0.1983323333333333
6172,27.60.134.86,127160234186.0,0.16499899999999998,0.0,2015-07-22 09:02:21.332180,6173.0,2015-07-22 09:02:18.471659,0.1983323333333333
9356,223.176.52.172,323276152272.0,0.16499899999999998,0.0,2015-07-22 09:04:02.338957,9357.0,2015-07-22 09:04:00.176309,0.1983323333333333
6913,122.167.95.135,222267195235.0,0.16499899999999998,0.0,2015-07-22 09:02:44.680618,6914.0,2015-07-22 09:02:42.641622,0.1983323333333333
300,117.200.219.208,217300319308.0,0.16499899999999998,0.0,2015-07-22 09:00:31.518507,301.0,2015-07-22 09:00:29.402259,0.1983323333333333
3427,116.202.234.249,216302334349.0,0.16499899999999998,0.0,2015-07-22 09:01:13.607927,3428.0,2015-07-22 09:01:11.527063,0.1983323333333333
8425,116.75.233.178,216175333278.0,0.16499899999999998,0.0,2015-07-22 09:03:35.955859,8426.0,2015-07-22 09:03:33.087605,0.1983323333333333
1577,59.90.79.195,159190179295.0,0.16499899999999998,0.0,2015-07-22 09:00:44.455132,1578.0,2015-07-22 09:00:41.670276,0.1983323333333333
9330,203.192.224.89,303292324189.0,0.16499899999999998,0.0,2015-07-22 09:04:02.188376,9331.0,2015-07-22 09:03:59.554390,0.1983323333333333
3392,182.68.63.240,282168163340.0,0.16499899999999998,0.0,2015-07-22 09:01:13.677492,3393.0,2015-07-22 09:01:10.705609,0.1983323333333333
10478,106.51.176.27,206151276127.0,0.16499899999999998,0.0,2015-07-22 09:04:37.736797,10479.0,2015-07-22 09:04:35.694144,0.1983323333333333
8036,116.203.56.136,216303156236.0,0.16499899999999998,0.0,2015-07-22 09:03:22.613626,8037.0,2015-07-22 09:03:20.218167,0.1983323333333333
10278,122.167.227.123,222267327223.0,0.16499899999999998,0.0,2015-07-22 09:04:31.167831,10279.0,2015-07-22 09:04:29.135394,0.1983323333333333
7967,223.176.3.86,323276103186.0,0.16499899999999998,0.0,2015-07-22 09:03:19.548763,7968.0,2015-07-22 09:03:17.364633,0.1983323333333333
1020,122.178.72.239,222278172339.0,0.16499899999999998,0.0,2015-07-22 09:00:37.441313,1021.0,2015-07-22 09:00:35.031489,0.1983323333333333
9725,101.212.70.189,201312170289.0,0.16499899999999998,0.0,2015-07-22 09:04:14.356804,9726.0,2015-07-22 09:04:12.178230,0.1983323333333333
10090,125.20.48.62,225120148162.0,0.16499899999999998,0.0,2015-07-22 09:04:25.138559,10091.0,2015-07-22 09:04:23.052388,0.1983323333333333
9435,117.220.164.146,217320264246.0,0.16499899999999998,0.0,2015-07-22 09:04:05.370690,9436.0,2015-07-22 09:04:02.873123,0.1983323333333333
9672,106.219.60.92,206319160192.0,0.16499899999999998,0.0,2015-07-22 09:04:12.500155,9673.0,2015-07-22 09:04:10.402704,0.1983323333333333
4463,122.168.174.175,222268274275.0,0.16499899999999998,0.0,2015-07-22 09:01:35.109129,4464.0,2015-07-22 09:01:32.351570,0.1983323333333333
7839,180.148.62.117,280248162217.0,0.16499899999999998,0.0,2015-07-22 09:03:16.058940,7840.0,2015-07-22 09:03:13.196543,0.1983323333333333
6713,106.220.147.85,206320247185.0,0.16499899999999998,0.0,2015-07-22 09:02:38.027918,6714.0,2015-07-22 09:02:35.257229,0.1983323333333333
6715,171.50.179.122,271150279222.0,0.16499899999999998,0.0,2015-07-22 09:02:38.040288,6716.0,2015-07-22 09:02:35.339466,0.1983323333333333
4431,117.247.233.194,217347333294.0,0.16499899999999998,0.0,2015-07-22 09:01:34.420389,4432.0,2015-07-22 09:01:31.525616,0.1983323333333333
2111,182.72.48.33,282172148133.0,0.16499899999999998,0.0,2015-07-22 09:00:51.577315,2112.0,2015-07-22 09:00:49.297365,0.1983323333333333
4233,182.67.156.23,282167256123.0,0.16499899999999998,0.0,2015-07-22 09:01:29.727440,4234.0,2015-07-22 09:01:27.307549,0.1983323333333333
10574,106.192.136.221,206292236321.0,0.16499899999999998,0.0,2015-07-22 09:04:41.799065,10575.0,2015-07-22 09:04:39.702839,0.1983323333333333
4509,117.255.250.113,217355350213.0,0.16499899999999998,0.0,2015-07-22 09:01:35.660747,4510.0,2015-07-22 09:01:33.422196,0.1983323333333333
2412,106.220.132.205,206320232305.0,0.16499899999999998,0.0,2015-07-22 09:00:55.597167,2413.0,2015-07-22 09:00:53.566234,0.1983323333333333
4377,175.101.17.194,275201117294.0,0.16499899999999998,0.0,2015-07-22 09:01:33.035083,4378.0,2015-07-22 09:01:30.388653,0.1983323333333333
9680,125.18.192.38,225118292138.0,0.16499899999999998,0.0,2015-07-22 09:04:13.427949,9681.0,2015-07-22 09:04:10.758683,0.1983323333333333
4674,117.239.38.146,217339138246.0,0.16499899999999998,0.0,2015-07-22 09:01:39.547601,4675.0,2015-07-22 09:01:37.119346,0.1983323333333333
10407,220.227.76.5,320327176105.0,0.16499899999999998,0.0,2015-07-22 09:04:36.381071,10408.0,2015-07-22 09:04:33.439254,0.1983323333333333
4368,49.202.36.170,149302136270.0,0.16499899999999998,0.0,2015-07-22 09:01:32.559175,4369.0,2015-07-22 09:01:30.256883,0.1983323333333333
1167,117.214.170.7,217314270107.0,0.16499899999999998,0.0,2015-07-22 09:00:39.114803,1168.0,2015-07-22 09:00:36.535969,0.1983323333333333
10252,14.99.208.26,114199308126.0,0.014067999999999999,0.0,2015-07-22 09:04:40.028317,10253.0,2015-07-22 09:04:28.141407,0.19740133333333332
3519,1.39.8.159,101139108259.0,0.027277,0.0,2015-07-22 09:01:24.245589,3520.0,2015-07-22 09:01:13.291772,0.19394366666666665
4150,202.89.76.254,302189176354.0,0.008806000000000001,0.0,2015-07-22 09:01:37.932939,4151.0,2015-07-22 09:01:25.989135,0.19213933333333333
8888,115.160.254.54,215260354154.0,0.008203,0.0,2015-07-22 09:03:58.945349,8889.0,2015-07-22 09:03:47.179712,0.1915363333333333
9496,175.101.54.5,275201154105.0,0.008203,0.0,2015-07-22 09:04:16.353670,9497.0,2015-07-22 09:04:04.649499,0.1915363333333333
10268,183.82.147.71,283182247171.0,0.008203,0.0,2015-07-22 09:04:40.105910,10269.0,2015-07-22 09:04:28.745857,0.1915363333333333
8967,106.203.174.142,206303274242.0,0.021615,0.0,2015-07-22 09:04:00.113893,8968.0,2015-07-22 09:03:49.334734,0.18828166666666665
10370,37.211.113.50,137311213150.0,0.021615,0.0,2015-07-22 09:04:42.881325,10371.0,2015-07-22 09:04:32.093128,0.18828166666666665
10315,134.159.168.74,234259268174.0,0.021615,0.0,2015-07-22 09:04:40.399334,10316.0,2015-07-22 09:04:30.110615,0.18828166666666665
8744,117.213.143.213,217313243313.0,0.021615,0.0,2015-07-22 09:03:53.335741,8745.0,2015-07-22 09:03:43.161939,0.18828166666666665
4785,43.240.8.77,143340108177.0,0.021615,0.0,2015-07-22 09:01:50.643365,4786.0,2015-07-22 09:01:40.114771,0.18828166666666665
9530,54.240.197.10,154340297110.0,0.021615,0.0,2015-07-22 09:04:16.333718,9531.0,2015-07-22 09:04:05.741105,0.18828166666666665
1642,1.39.32.191,101139132291.0,0.021615,0.0,2015-07-22 09:00:53.439609,1643.0,2015-07-22 09:00:42.489733,0.18828166666666665
3199,117.249.0.88,217349100188.0,0.021564,0.0,2015-07-22 09:01:17.210609,3200.0,2015-07-22 09:01:06.391911,0.18823066666666666
4234,115.250.71.119,215350171219.0,0.15339,0.0,2015-07-22 09:01:29.681381,4235.0,2015-07-22 09:01:27.339240,0.18672333333333332
8727,182.68.15.105,282168115205.0,0.15339,0.0,2015-07-22 09:03:45.453477,8728.0,2015-07-22 09:03:42.790409,0.18672333333333332
8720,117.220.62.106,217320162206.0,0.15339,0.0,2015-07-22 09:03:44.789797,8721.0,2015-07-22 09:03:42.615007,0.18672333333333332
2448,125.16.34.138,225116134238.0,0.15339,0.0,2015-07-22 09:00:56.280656,2449.0,2015-07-22 09:00:54.268026,0.18672333333333332
8351,199.67.140.45,299167240145.0,0.15339,0.0,2015-07-22 09:03:33.458829,8352.0,2015-07-22 09:03:30.665845,0.18672333333333332
7821,49.202.148.158,149302248258.0,0.15339,0.0,2015-07-22 09:03:14.857055,7822.0,2015-07-22 09:03:12.600716,0.18672333333333332
7038,119.235.51.34,219335151134.0,0.15339,0.0,2015-07-22 09:02:49.619220,7039.0,2015-07-22 09:02:47.118269,0.18672333333333332
679,117.201.82.174,217301182274.0,0.15339,0.0,2015-07-22 09:00:34.995664,680.0,2015-07-22 09:00:32.042864,0.18672333333333332
7453,115.113.84.18,215213184118.0,0.15339,0.0,2015-07-22 09:03:03.004191,7454.0,2015-07-22 09:03:00.803359,0.18672333333333332
2938,61.11.125.135,161111225235.0,0.15339,0.0,2015-07-22 09:01:04.311924,2939.0,2015-07-22 09:01:01.863225,0.18672333333333332
2750,27.109.10.98,127209110198.0,0.15339,0.0,2015-07-22 09:01:01.365405,2751.0,2015-07-22 09:00:58.481029,0.18672333333333332
9702,59.163.106.135,159263206235.0,0.15339,0.0,2015-07-22 09:04:13.734684,9703.0,2015-07-22 09:04:11.329672,0.18672333333333332
5240,119.82.85.246,219182185346.0,0.15339,0.0,2015-07-22 09:01:54.385612,5241.0,2015-07-22 09:01:51.593076,0.18672333333333332
6542,149.7.44.241,249107144341.0,0.15339,0.0,2015-07-22 09:02:30.892904,6543.0,2015-07-22 09:02:28.544165,0.18672333333333332
5245,14.139.153.3,114239253103.0,0.15339,0.0,2015-07-22 09:01:53.799371,5246.0,2015-07-22 09:01:51.711936,0.18672333333333332
9812,122.15.2.242,222115102342.0,0.15339,0.0,2015-07-22 09:04:17.031822,9813.0,2015-07-22 09:04:14.853935,0.18672333333333332
10524,138.239.192.120,238339292220.0,0.15339,0.0,2015-07-22 09:04:40.441797,10525.0,2015-07-22 09:04:37.647564,0.18672333333333332
1507,182.72.32.35,282172132135.0,0.15339,0.0,2015-07-22 09:00:43.356087,1508.0,2015-07-22 09:00:40.881659,0.18672333333333332
10055,144.160.130.93,244260230193.0,0.15339,0.0,2015-07-22 09:04:23.819800,10056.0,2015-07-22 09:04:21.678275,0.18672333333333332
1936,117.222.1.93,217322101193.0,0.15339,0.0,2015-07-22 09:00:49.668246,1937.0,2015-07-22 09:00:46.895424,0.18672333333333332
9439,122.168.199.175,222268299275.0,0.15339,0.0,2015-07-22 09:04:05.596166,9440.0,2015-07-22 09:04:02.951526,0.18672333333333332
7523,14.139.229.50,114239329150.0,0.15339,0.0,2015-07-22 09:03:05.166865,7524.0,2015-07-22 09:03:02.753406,0.18672333333333332
9958,106.194.22.176,206294122276.0,0.15339,0.0,2015-07-22 09:04:22.054408,9959.0,2015-07-22 09:04:19.130434,0.18672333333333332
10614,180.215.239.234,280315339334.0,0.15339,0.0,2015-07-22 09:04:43.337911,10615.0,2015-07-22 09:04:41.046103,0.18672333333333332
9957,122.176.5.58,222276105158.0,0.15339,0.0,2015-07-22 09:04:21.684355,9958.0,2015-07-22 09:04:19.122947,0.18672333333333332
9337,206.201.77.121,306301177221.0,0.15339,0.0,2015-07-22 09:04:02.081643,9338.0,2015-07-22 09:03:59.682465,0.18672333333333332
6113,182.74.148.164,282174248264.0,0.15339,0.0,2015-07-22 09:02:19.519002,6114.0,2015-07-22 09:02:16.829695,0.18672333333333332
9952,106.51.126.91,206151226191.0,0.15339,0.0,2015-07-22 09:04:21.196731,9953.0,2015-07-22 09:04:18.864061,0.18672333333333332
9034,120.59.51.208,220159151308.0,0.15339,0.0,2015-07-22 09:03:53.367232,9035.0,2015-07-22 09:03:51.267309,0.18672333333333332
9709,59.181.99.22,159281199122.0,0.15339,0.0,2015-07-22 09:04:13.560580,9710.0,2015-07-22 09:04:11.542162,0.18672333333333332
10212,116.203.20.140,216303120240.0,0.15339,0.0,2015-07-22 09:04:28.923015,10213.0,2015-07-22 09:04:26.864756,0.18672333333333332
3618,117.195.6.1,217295106101.0,0.15339,0.0,2015-07-22 09:01:18.022274,3619.0,2015-07-22 09:01:15.187479,0.18672333333333332
5215,8.37.228.24,108137328124.0,0.15339,0.0,2015-07-22 09:01:53.651139,5216.0,2015-07-22 09:01:50.975053,0.18672333333333332
9220,122.163.67.14,222263167114.0,0.15339,0.0,2015-07-22 09:03:59.373070,9221.0,2015-07-22 09:03:56.770021,0.18672333333333332
7970,182.71.107.22,282171207122.0,0.15339,0.0,2015-07-22 09:03:20.311878,7971.0,2015-07-22 09:03:17.687946,0.18672333333333332
9488,49.201.165.181,149301265281.0,0.15339,0.0,2015-07-22 09:04:07.251040,9489.0,2015-07-22 09:04:04.515658,0.18672333333333332
6498,106.210.3.100,206310103200.0,0.15339,0.0,2015-07-22 09:02:29.825758,6499.0,2015-07-22 09:02:26.895179,0.18672333333333332
9438,117.219.188.1,217319288101.0,0.15339,0.0,2015-07-22 09:04:05.863455,9439.0,2015-07-22 09:04:02.903915,0.18672333333333332
2858,122.161.173.28,222261273128.0,0.15339,0.0,2015-07-22 09:01:02.780934,2859.0,2015-07-22 09:01:00.344755,0.18672333333333332
6997,202.83.18.37,302183118137.0,0.15339,0.0,2015-07-22 09:02:48.135416,6998.0,2015-07-22 09:02:45.697106,0.18672333333333332
2863,101.214.234.33,201314334133.0,0.15339,0.0,2015-07-22 09:01:03.309872,2864.0,2015-07-22 09:01:00.422509,0.18672333333333332
8322,103.15.66.130,203115166230.0,0.15339,0.0,2015-07-22 09:03:31.958958,8323.0,2015-07-22 09:03:29.599667,0.18672333333333332
10521,122.184.141.7,222284241107.0,0.15339,0.0,2015-07-22 09:04:40.059586,10522.0,2015-07-22 09:04:37.576138,0.18672333333333332
7469,49.206.206.64,149306306164.0,0.15339,0.0,2015-07-22 09:03:03.538837,7470.0,2015-07-22 09:03:01.379666,0.18672333333333332
4677,202.160.169.35,302260269135.0,0.15339,0.0,2015-07-22 09:01:39.200757,4678.0,2015-07-22 09:01:37.176608,0.18672333333333332
7386,202.191.190.158,302291290258.0,0.15339,0.0,2015-07-22 09:03:01.005725,7387.0,2015-07-22 09:02:58.811078,0.18672333333333332
5290,49.205.90.80,149305190180.0,0.15339,0.0,2015-07-22 09:01:55.238981,5291.0,2015-07-22 09:01:53.150274,0.18672333333333332
4325,115.111.36.45,215211136145.0,0.15339,0.0,2015-07-22 09:01:31.836935,4326.0,2015-07-22 09:01:29.297179,0.18672333333333332
3083,58.68.49.85,158168149185.0,0.15339,0.0,2015-07-22 09:01:07.259399,3084.0,2015-07-22 09:01:04.319937,0.18672333333333332
437,43.230.175.251,143330275351.0,0.15339,0.0,2015-07-22 09:00:32.708893,438.0,2015-07-22 09:00:30.289562,0.18672333333333332
6597,122.174.19.105,222274119205.0,0.15339,0.0,2015-07-22 09:02:33.207419,6598.0,2015-07-22 09:02:30.325074,0.18672333333333332
10085,1.39.60.93,101139160193.0,0.15339,0.0,2015-07-22 09:04:25.861805,10086.0,2015-07-22 09:04:22.901061,0.18672333333333332
9293,175.101.54.81,275201154181.0,0.15339,0.0,2015-07-22 09:04:00.780110,9294.0,2015-07-22 09:03:58.620733,0.18672333333333332
10071,59.178.87.66,159278187166.0,0.15339,0.0,2015-07-22 09:04:25.154978,10072.0,2015-07-22 09:04:22.180453,0.18672333333333332
10292,117.253.102.137,217353202237.0,0.15339,0.0,2015-07-22 09:04:32.257985,10293.0,2015-07-22 09:04:29.483232,0.18672333333333332
1636,14.99.173.41,114199273141.0,0.15339,0.0,2015-07-22 09:00:45.094049,1637.0,2015-07-22 09:00:42.458409,0.18672333333333332
8608,158.181.196.175,258281296275.0,0.15339,0.0,2015-07-22 09:03:41.298336,8609.0,2015-07-22 09:03:39.001827,0.18672333333333332
8606,116.203.74.243,216303174343.0,0.15339,0.0,2015-07-22 09:03:40.992520,8607.0,2015-07-22 09:03:38.915811,0.18672333333333332
5554,113.193.19.74,213293119174.0,0.15339,0.0,2015-07-22 09:02:03.918232,5555.0,2015-07-22 09:02:01.150789,0.18672333333333332
10499,59.93.13.239,159193113339.0,0.15339,0.0,2015-07-22 09:04:39.507343,10500.0,2015-07-22 09:04:36.724627,0.18672333333333332
3136,122.161.243.236,222261343336.0,0.15339,0.0,2015-07-22 09:01:07.206558,3137.0,2015-07-22 09:01:05.105885,0.18672333333333332
1541,117.223.17.94,217323117194.0,0.15339,0.0,2015-07-22 09:00:43.972120,1542.0,2015-07-22 09:00:41.229184,0.18672333333333332
5764,219.91.158.254,319191258354.0,0.15339,0.0,2015-07-22 09:02:09.525779,5765.0,2015-07-22 09:02:07.144496,0.18672333333333332
4391,117.203.29.38,217303129138.0,0.15339,0.0,2015-07-22 09:01:33.099629,4392.0,2015-07-22 09:01:30.775031,0.18672333333333332
4390,122.162.217.213,222262317313.0,0.15339,0.0,2015-07-22 09:01:32.726120,4391.0,2015-07-22 09:01:30.722572,0.18672333333333332
10265,1.187.109.250,101287209350.0,0.15339,0.0,2015-07-22 09:04:30.908302,10266.0,2015-07-22 09:04:28.693459,0.18672333333333332
3258,106.216.150.42,206316250142.0,0.15339,0.0,2015-07-22 09:01:09.919399,3259.0,2015-07-22 09:01:07.755841,0.18672333333333332
8520,122.162.190.186,222262290286.0,0.15339,0.0,2015-07-22 09:03:38.483146,8521.0,2015-07-22 09:03:36.073242,0.18672333333333332
9552,123.63.161.58,223163261158.0,0.15339,0.0,2015-07-22 09:04:09.361474,9553.0,2015-07-22 09:04:06.386127,0.18672333333333332
9556,103.7.128.116,203107228216.0,0.15339,0.0,2015-07-22 09:04:08.744159,9557.0,2015-07-22 09:04:06.514446,0.18672333333333332
5728,27.63.17.100,127163117200.0,0.15339,0.0,2015-07-22 09:02:08.563433,5729.0,2015-07-22 09:02:06.193433,0.18672333333333332
6619,27.49.69.80,127149169180.0,0.15339,0.0,2015-07-22 09:02:34.152701,6620.0,2015-07-22 09:02:31.246716,0.18672333333333332
7196,116.202.241.58,216302341158.0,0.15339,0.0,2015-07-22 09:02:55.169578,7197.0,2015-07-22 09:02:52.782185,0.18672333333333332
10489,106.78.78.84,206178178184.0,0.15339,0.0,2015-07-22 09:04:38.847334,10490.0,2015-07-22 09:04:36.429180,0.18672333333333332
1771,116.75.46.195,216175146295.0,0.15339,0.0,2015-07-22 09:00:46.512347,1772.0,2015-07-22 09:00:44.316019,0.18672333333333332
3072,223.176.43.240,323276143340.0,0.15339,0.0,2015-07-22 09:01:06.242057,3073.0,2015-07-22 09:01:04.123061,0.18672333333333332
5833,115.242.149.245,215342249345.0,0.15339,0.0,2015-07-22 09:02:11.506541,5834.0,2015-07-22 09:02:09.161460,0.18672333333333332
8450,122.177.252.81,222277352181.0,0.15339,0.0,2015-07-22 09:03:36.528276,8451.0,2015-07-22 09:03:34.005153,0.18672333333333332
9312,122.180.172.57,222280272157.0,0.15339,0.0,2015-07-22 09:04:01.763208,9313.0,2015-07-22 09:03:59.052224,0.18672333333333332
5934,115.248.89.98,215348189198.0,0.15339,0.0,2015-07-22 09:02:14.666136,5935.0,2015-07-22 09:02:12.252431,0.18672333333333332
5327,117.244.41.17,217344141117.0,0.15339,0.0,2015-07-22 09:01:57.124100,5328.0,2015-07-22 09:01:54.674180,0.18672333333333332
5332,103.29.116.5,203129216105.0,0.15339,0.0,2015-07-22 09:01:57.150476,5333.0,2015-07-22 09:01:54.767674,0.18672333333333332
9244,61.12.64.234,161112164334.0,0.15339,0.0,2015-07-22 09:03:59.787787,9245.0,2015-07-22 09:03:57.259051,0.18672333333333332
7986,117.221.197.114,217321297214.0,0.15339,0.0,2015-07-22 09:03:21.149724,7987.0,2015-07-22 09:03:18.317750,0.18672333333333332
622,217.137.241.138,317237341238.0,0.15339,0.0,2015-07-22 09:00:34.550611,623.0,2015-07-22 09:00:31.581784,0.18672333333333332
5357,103.245.197.138,203345297238.0,0.15339,0.0,2015-07-22 09:01:58.438968,5358.0,2015-07-22 09:01:55.510731,0.18672333333333332
8405,119.226.167.134,219326267234.0,0.15339,0.0,2015-07-22 09:03:35.180747,8406.0,2015-07-22 09:03:32.276508,0.18672333333333332
9248,122.177.128.156,222277228256.0,0.15339,0.0,2015-07-22 09:03:59.518972,9249.0,2015-07-22 09:03:57.293927,0.18672333333333332
9697,122.178.209.121,222278309221.0,0.15339,0.0,2015-07-22 09:04:13.254481,9698.0,2015-07-22 09:04:11.241409,0.18672333333333332
615,144.36.141.89,244136241189.0,0.15339,0.0,2015-07-22 09:00:34.017944,616.0,2015-07-22 09:00:31.549054,0.18672333333333332
9913,122.173.121.236,222273221336.0,0.15339,0.0,2015-07-22 09:04:20.279685,9914.0,2015-07-22 09:04:17.588022,0.18672333333333332
8672,117.222.216.180,217322316280.0,0.15339,0.0,2015-07-22 09:03:44.219211,8673.0,2015-07-22 09:03:41.319744,0.18672333333333332
2383,49.15.73.65,149115173165.0,0.15339,0.0,2015-07-22 09:00:55.078365,2384.0,2015-07-22 09:00:53.039275,0.18672333333333332
9909,125.99.105.142,225199205242.0,0.15339,0.0,2015-07-22 09:04:20.353226,9910.0,2015-07-22 09:04:17.451810,0.18672333333333332
9412,115.248.143.35,215348243135.0,0.15339,0.0,2015-07-22 09:04:04.406620,9413.0,2015-07-22 09:04:01.987485,0.18672333333333332
5427,1.39.35.24,101139135124.0,0.15339,0.0,2015-07-22 09:01:59.598083,5428.0,2015-07-22 09:01:57.276964,0.18672333333333332
7096,115.98.192.77,215198292177.0,0.15339,0.0,2015-07-22 09:02:52.569329,7097.0,2015-07-22 09:02:49.599855,0.18672333333333332
10504,106.51.132.153,206151232253.0,0.15339,0.0,2015-07-22 09:04:39.528106,10505.0,2015-07-22 09:04:36.877279,0.18672333333333332
5856,49.204.205.70,149304305170.0,0.15339,0.0,2015-07-22 09:02:12.342163,5857.0,2015-07-22 09:02:09.670982,0.18672333333333332
9692,202.60.130.200,302160230300.0,0.15339,0.0,2015-07-22 09:04:13.994739,9693.0,2015-07-22 09:04:11.155057,0.18672333333333332
4282,112.133.233.143,212233333243.0,0.15339,0.0,2015-07-22 09:01:31.113792,4283.0,2015-07-22 09:01:28.331989,0.18672333333333332
5469,199.181.130.25,299281230125.0,0.15339,0.0,2015-07-22 09:02:00.827115,5470.0,2015-07-22 09:01:58.798876,0.18672333333333332
10250,111.93.187.22,211193287122.0,0.15339,0.0,2015-07-22 09:04:31.072249,10251.0,2015-07-22 09:04:28.117591,0.18672333333333332
4206,122.161.67.109,222261167209.0,0.15339,0.0,2015-07-22 09:01:29.509206,4207.0,2015-07-22 09:01:26.970933,0.18672333333333332
7589,115.248.114.51,215348214151.0,0.15339,0.0,2015-07-22 09:03:07.777555,7590.0,2015-07-22 09:03:05.071192,0.18672333333333332
6461,101.222.253.121,201322353221.0,0.15339,0.0,2015-07-22 09:02:28.434636,6462.0,2015-07-22 09:02:25.855009,0.18672333333333332
9188,117.240.224.2,217340324102.0,0.15339,0.0,2015-07-22 09:03:58.311398,9189.0,2015-07-22 09:03:55.909423,0.18672333333333332
10585,27.49.96.194,127149196294.0,0.15339,0.0,2015-07-22 09:04:42.661820,10586.0,2015-07-22 09:04:40.054579,0.18672333333333332
4154,117.216.189.235,217316289335.0,0.15339,0.0,2015-07-22 09:01:28.540361,4155.0,2015-07-22 09:01:26.076590,0.18672333333333332
9632,183.87.36.87,283187136187.0,0.15339,0.0,2015-07-22 09:04:12.030635,9633.0,2015-07-22 09:04:09.362499,0.18672333333333332
4762,150.107.102.81,250207202181.0,0.15339,0.0,2015-07-22 09:01:41.449796,4763.0,2015-07-22 09:01:39.416314,0.18672333333333332
4758,122.170.45.137,222270145237.0,0.15339,0.0,2015-07-22 09:01:41.818987,4759.0,2015-07-22 09:01:39.397280,0.18672333333333332
2508,122.163.224.92,222263324192.0,0.15339,0.0,2015-07-22 09:00:57.792543,2509.0,2015-07-22 09:00:55.037328,0.18672333333333332
9774,203.110.84.226,303210184326.0,0.15339,0.0,2015-07-22 09:04:16.744787,9775.0,2015-07-22 09:04:13.838629,0.18672333333333332
10594,182.65.87.127,282165187227.0,0.15339,0.0,2015-07-22 09:04:42.993014,10595.0,2015-07-22 09:04:40.537354,0.18672333333333332
8973,120.59.132.21,220159232121.0,0.15339,0.0,2015-07-22 09:03:52.307135,8974.0,2015-07-22 09:03:49.450395,0.18672333333333332
8868,119.235.55.246,219335155346.0,0.15339,0.0,2015-07-22 09:03:49.697035,8869.0,2015-07-22 09:03:46.720994,0.18672333333333332
7771,106.67.109.32,206167209132.0,0.15339,0.0,2015-07-22 09:03:13.464582,7772.0,2015-07-22 09:03:10.920557,0.18672333333333332
924,182.64.72.153,282164172253.0,0.15339,0.0,2015-07-22 09:00:36.944038,925.0,2015-07-22 09:00:34.164267,0.18672333333333332
10014,146.88.39.102,246188139202.0,0.15339,0.0,2015-07-22 09:04:23.525590,10015.0,2015-07-22 09:04:20.614298,0.18672333333333332
4063,106.194.75.218,206294175318.0,0.15339,0.0,2015-07-22 09:01:26.955126,4064.0,2015-07-22 09:01:24.125703,0.18672333333333332
10124,71.32.85.30,171132185130.0,0.15339,0.0,2015-07-22 09:04:26.308173,10125.0,2015-07-22 09:04:23.906729,0.18672333333333332
10015,14.141.31.178,114241131278.0,0.15339,0.0,2015-07-22 09:04:23.140604,10016.0,2015-07-22 09:04:20.704197,0.18672333333333332
8024,106.208.157.223,206308257323.0,0.15339,0.0,2015-07-22 09:03:22.360142,8025.0,2015-07-22 09:03:19.849486,0.18672333333333332
4016,182.74.224.154,282174324254.0,0.15339,0.0,2015-07-22 09:01:25.256420,4017.0,2015-07-22 09:01:23.163563,0.18672333333333332
4864,202.90.33.151,302190133251.0,0.15339,0.0,2015-07-22 09:01:44.399166,4865.0,2015-07-22 09:01:41.888245,0.18672333333333332
8066,170.248.166.84,270348266184.0,0.15339,0.0,2015-07-22 09:03:23.221537,8067.0,2015-07-22 09:03:21.029256,0.18672333333333332
9161,152.52.18.221,252152118321.0,0.15339,0.0,2015-07-22 09:03:57.466511,9162.0,2015-07-22 09:03:54.945441,0.18672333333333332
8898,117.203.116.171,217303216271.0,0.15339,0.0,2015-07-22 09:03:50.383982,8899.0,2015-07-22 09:03:47.449352,0.18672333333333332
8900,182.68.211.96,282168311196.0,0.15339,0.0,2015-07-22 09:03:50.127412,8901.0,2015-07-22 09:03:47.483087,0.18672333333333332
4621,203.110.88.70,303210188170.0,0.15339,0.0,2015-07-22 09:01:38.844528,4622.0,2015-07-22 09:01:36.000035,0.18672333333333332
2665,124.253.125.66,224353225166.0,0.15339,0.0,2015-07-22 09:00:59.419030,2666.0,2015-07-22 09:00:57.261975,0.18672333333333332
2672,27.60.138.46,127160238146.0,0.15339,0.0,2015-07-22 09:01:00.134866,2673.0,2015-07-22 09:00:57.373536,0.18672333333333332
8905,106.76.61.29,206176161129.0,0.15339,0.0,2015-07-22 09:03:49.830090,8906.0,2015-07-22 09:03:47.626818,0.18672333333333332
9764,223.176.41.175,323276141275.0,0.15339,0.0,2015-07-22 09:04:15.742396,9765.0,2015-07-22 09:04:13.582478,0.18672333333333332
3985,115.113.186.162,215213286262.0,0.15339,0.0,2015-07-22 09:01:24.676546,3986.0,2015-07-22 09:01:22.594111,0.18672333333333332
6237,122.161.39.235,222261139335.0,0.15339,0.0,2015-07-22 09:02:22.813929,6238.0,2015-07-22 09:02:19.998583,0.18672333333333332
9186,121.244.145.4,221344245104.0,0.15339,0.0,2015-07-22 09:03:58.266878,9187.0,2015-07-22 09:03:55.781744,0.18672333333333332
3996,106.77.240.104,206177340204.0,0.15339,0.0,2015-07-22 09:01:25.248519,3997.0,2015-07-22 09:01:22.804504,0.18672333333333332
