,client_ip,client_ip_flat,resp_time,sess_class,sess_end,sess_id,sess_start,sess_time
4997,122.166.142.56,222266242156,0.069577,1,22-07-2015 09:03:25.325,4998,22-07-2015 09:01:46,1.719577
4998,202.191.196.70,302291296170,0.15339,0,22-07-2015 09:01:46.146,4999,22-07-2015 09:01:46,0.15339
4999,1.187.108.146,101287208246,0.002374,1,22-07-2015 09:03:09.39,5000,22-07-2015 09:01:46,1.385707333
5000,182.74.233.26,282174333126,0.066878,1,22-07-2015 09:04:19.419,5001,22-07-2015 09:01:46,2.616878
5001,115.250.11.28,215350111128,0.026151,0,22-07-2015 09:01:46.146,5002,22-07-2015 09:01:46,0.026151
5002,61.246.187.8,161346287108,0.026151,0,22-07-2015 09:01:46.146,5003,22-07-2015 09:01:46,0.026151
5003,85.177.29.92,185277129192,0.026151,0,22-07-2015 09:01:46.146,5004,22-07-2015 09:01:46,0.026151
5004,168.235.194.74,268335294174,0.15339,1,22-07-2015 09:02:58.258,5005,22-07-2015 09:01:46,1.35339
5005,49.15.81.190,149115181290,0.021615,1,22-07-2015 09:02:18.218,5006,22-07-2015 09:01:46,0.554948333
5006,80.254.148.115,180354248215,0.026151,0,22-07-2015 09:01:46.146,5007,22-07-2015 09:01:46,0.026151
5007,122.176.150.36,222276250136,0.072296,1,22-07-2015 09:03:13.313,5008,22-07-2015 09:01:46,1.522296
5008,112.79.39.52,212179139152,0.021615,1,22-07-2015 09:03:59.359,5009,22-07-2015 09:01:46,2.221615
5009,14.141.82.155,114241182255,0.15339,0,22-07-2015 09:01:46.146,5010,22-07-2015 09:01:46,0.15339
5010,14.141.82.155,114241182255,0.02091,1,22-07-2015 09:04:11.411,5011,22-07-2015 09:01:46,2.42091
5011,122.160.78.189,222260178289,0.164999,1,22-07-2015 09:02:00.20,5012,22-07-2015 09:01:46,0.381665667
5012,123.237.220.203,223337320303,0.164999,1,22-07-2015 09:02:02.22,5013,22-07-2015 09:01:46,0.431665667
5013,117.204.76.72,217304176172,0.003948,1,22-07-2015 09:03:21.321,5014,22-07-2015 09:01:46,1.570614667
5014,42.99.164.100,142199264200,0.069577,1,22-07-2015 09:02:28.228,5015,22-07-2015 09:01:46,0.752910333
5015,182.74.82.170,282174182270,0.002374,0,22-07-2015 09:02:00.20,5016,22-07-2015 09:01:46,0.219040667
5016,117.206.152.137,217306252237,0.15339,0,22-07-2015 09:01:50.150,5017,22-07-2015 09:01:46,0.20339
5017,123.201.83.89,223301183189,0.008203,1,22-07-2015 09:03:55.355,5018,22-07-2015 09:01:46,2.158203
5018,220.225.253.33,320325353133,0.15339,0,22-07-2015 09:01:53.153,5019,22-07-2015 09:01:46,0.25339
5019,106.194.6.233,206294106333,0.002374,0,22-07-2015 09:01:52.152,5020,22-07-2015 09:01:46,0.085707333
5020,101.221.134.69,201321234169,0.001075,1,22-07-2015 09:03:09.39,5021,22-07-2015 09:01:46,1.384408333
5021,202.65.155.194,302165255294,0.164999,1,22-07-2015 09:02:46.246,5022,22-07-2015 09:01:46,1.164999
5022,122.163.15.112,222263115212,0.021615,1,22-07-2015 09:04:14.414,5023,22-07-2015 09:01:46,2.471615
5023,103.43.6.194,203143106294,0.069577,1,22-07-2015 09:03:00.30,5024,22-07-2015 09:01:46,1.286243667
5024,117.217.33.62,217317133162,0.164999,1,22-07-2015 09:03:12.312,5025,22-07-2015 09:01:46,1.581665667
5025,117.199.229.48,217299329148,0.15339,0,22-07-2015 09:01:52.152,5026,22-07-2015 09:01:46,0.236723333
5026,1.39.80.87,101139180187,0.002374,1,22-07-2015 09:03:28.328,5027,22-07-2015 09:01:46,1.685707333
5027,69.171.230.112,169271330212,0.026151,0,22-07-2015 09:01:46.146,5028,22-07-2015 09:01:46,0.026151
5028,182.19.62.45,282119162145,0.072296,1,22-07-2015 09:03:42.342,5029,22-07-2015 09:01:46,1.988962667
5029,117.244.101.185,217344201285,0.021564,1,22-07-2015 09:04:36.436,5030,22-07-2015 09:01:46,2.838230667
5030,117.245.12.144,217345112244,0.15339,1,22-07-2015 09:02:42.242,5031,22-07-2015 09:01:46,1.070056667
5031,128.185.104.62,228285204162,0.026151,0,22-07-2015 09:01:46.146,5032,22-07-2015 09:01:46,0.026151
5032,27.106.102.67,127206202167,0.008203,0,22-07-2015 09:02:05.25,5033,22-07-2015 09:01:46,0.308203
5033,106.220.134.40,206320234140,0.15339,0,22-07-2015 09:01:56.156,5034,22-07-2015 09:01:46,0.30339
5034,117.214.2.136,217314102236,0.021615,1,22-07-2015 09:03:12.312,5035,22-07-2015 09:01:46,1.438281667
5035,49.249.81.206,149349181306,0.026151,0,22-07-2015 09:01:46.146,5036,22-07-2015 09:01:46,0.026151
5036,106.221.136.208,206321236308,0.026151,0,22-07-2015 09:01:46.146,5037,22-07-2015 09:01:46,0.026151
5037,14.194.40.147,114294140247,0.026151,0,22-07-2015 09:01:46.146,5038,22-07-2015 09:01:46,0.026151
5038,114.143.96.66,214243196166,0.164999,0,22-07-2015 09:01:51.151,5039,22-07-2015 09:01:46,0.231665667
5039,49.205.67.107,149305167207,0.003948,1,22-07-2015 09:03:09.39,5040,22-07-2015 09:01:47,1.370614667
5040,122.172.149.171,222272249271,0.021615,1,22-07-2015 09:02:28.228,5041,22-07-2015 09:01:47,0.704948333
5041,202.142.101.80,302242201180,0.002374,1,22-07-2015 09:02:10.210,5042,22-07-2015 09:01:47,0.385707333
5042,103.249.80.220,203349180320,0.008203,0,22-07-2015 09:01:54.154,5043,22-07-2015 09:01:47,0.124869667
5043,122.161.171.60,222261271160,0.164999,0,22-07-2015 09:01:57.157,5044,22-07-2015 09:01:47,0.331665667
5044,103.248.120.231,203348220331,0.164999,0,22-07-2015 09:01:57.157,5045,22-07-2015 09:01:47,0.314999
5045,106.78.11.249,206178111349,0.0024,1,22-07-2015 09:02:35.235,5046,22-07-2015 09:01:47,0.8024
5046,101.219.95.62,201319195162,0.15339,1,22-07-2015 09:03:27.327,5047,22-07-2015 09:01:47,1.820056667
5047,165.225.96.64,265325196164,0.008203,1,22-07-2015 09:03:37.337,5048,22-07-2015 09:01:47,1.824869667
5048,115.252.161.86,215352261186,0.015131,0,22-07-2015 09:01:49.149,5049,22-07-2015 09:01:47,0.048464333
5049,112.79.38.147,212179138247,0.026151,0,22-07-2015 09:01:47.147,5050,22-07-2015 09:01:47,0.026151
5050,101.56.100.198,201156200298,0.164999,0,22-07-2015 09:01:50.150,5051,22-07-2015 09:01:47,0.214999
5051,106.76.95.87,206176195187,0.164999,1,22-07-2015 09:02:20.220,5052,22-07-2015 09:01:47,0.698332333
5052,182.65.72.214,282165172314,0.001075,0,22-07-2015 09:01:47.147,5053,22-07-2015 09:01:47,0.001075
5053,103.42.89.42,203142189142,0.164999,1,22-07-2015 09:02:22.222,5054,22-07-2015 09:01:47,0.731665667
5054,219.91.177.206,319191277306,0.15339,1,22-07-2015 09:03:52.352,5055,22-07-2015 09:01:47,2.236723333
5055,115.248.211.41,215348311141,0.026151,0,22-07-2015 09:01:47.147,5056,22-07-2015 09:01:47,0.026151
5056,115.114.6.130,215214106230,0.15339,0,22-07-2015 09:01:47.147,5057,22-07-2015 09:01:47,0.15339
5057,115.114.6.130,215214106230,0.164999,0,22-07-2015 09:01:47.147,5058,22-07-2015 09:01:47,0.164999
5058,54.209.60.63,154309160163,0.026151,0,22-07-2015 09:01:47.147,5059,22-07-2015 09:01:47,0.026151
5059,117.254.220.47,217354320147,0.15339,0,22-07-2015 09:01:53.153,5060,22-07-2015 09:01:47,0.236723333
5060,223.30.216.10,323130316110,0.015131,0,22-07-2015 09:01:52.152,5061,22-07-2015 09:01:47,0.081797667
5061,101.63.166.183,201163266283,0.001318,1,22-07-2015 09:03:14.314,5062,22-07-2015 09:01:47,1.451318
5062,112.133.226.250,212233326350,0.004321,1,22-07-2015 09:03:37.337,5063,22-07-2015 09:01:47,1.820987667
5063,103.254.236.5,203354336105,0.015131,0,22-07-2015 09:02:02.22,5064,22-07-2015 09:01:47,0.265131
5064,182.73.41.130,282173141230,0.008806,1,22-07-2015 09:02:59.259,5065,22-07-2015 09:01:47,1.208806
5065,1.38.19.215,101138119315,0.021615,1,22-07-2015 09:02:38.238,5066,22-07-2015 09:01:47,0.854948333
5066,182.70.143.144,282170243244,0.015131,0,22-07-2015 09:01:50.150,5067,22-07-2015 09:01:47,0.065131
5067,219.91.212.42,319191312142,0.067111,1,22-07-2015 09:04:43.443,5068,22-07-2015 09:01:47,2.983777667
5068,125.16.113.58,225116213158,0.001075,1,22-07-2015 09:04:06.46,5069,22-07-2015 09:01:47,2.301075
5069,106.218.63.88,206318163188,0.015131,0,22-07-2015 09:01:50.150,5070,22-07-2015 09:01:47,0.065131
5070,106.67.75.84,206167175184,0.026151,0,22-07-2015 09:01:47.147,5071,22-07-2015 09:01:47,0.026151
5071,115.245.198.135,215345298235,0.011115,1,22-07-2015 09:03:25.325,5072,22-07-2015 09:01:47,1.627781667
5072,116.202.34.74,216302134174,0.15339,0,22-07-2015 09:01:49.149,5073,22-07-2015 09:01:47,0.170056667
5073,14.140.0.166,114240100266,0.021615,1,22-07-2015 09:02:44.244,5074,22-07-2015 09:01:47,0.954948333
5074,1.23.4.195,101123104295,0.001969,1,22-07-2015 09:03:19.319,5075,22-07-2015 09:01:47,1.518635667
5075,1.39.60.136,101139160236,0.026151,0,22-07-2015 09:01:47.147,5076,22-07-2015 09:01:47,0.026151
5076,14.99.136.49,114199236149,0.005029,1,22-07-2015 09:04:42.442,5077,22-07-2015 09:01:47,2.905029
5077,123.63.196.130,223163296230,0.001075,1,22-07-2015 09:02:52.252,5078,22-07-2015 09:01:47,1.067741667
5078,122.172.162.94,222272262194,0.001075,1,22-07-2015 09:03:30.330,5079,22-07-2015 09:01:47,1.701075
5079,54.228.16.12,154328116112,0.164999,1,22-07-2015 09:04:26.426,5080,22-07-2015 09:01:47,2.798332333
5080,182.56.119.66,282156219166,0.002374,1,22-07-2015 09:03:53.353,5081,22-07-2015 09:01:47,2.085707333
5081,14.141.139.26,114241239126,0.001969,1,22-07-2015 09:04:03.43,5082,22-07-2015 09:01:47,2.251969
5082,150.129.108.138,250229208238,0.026151,0,22-07-2015 09:01:47.147,5083,22-07-2015 09:01:47,0.026151
5083,117.202.148.120,217302248220,0.023913,1,22-07-2015 09:04:43.443,5084,22-07-2015 09:01:48,2.940579667
5084,103.16.70.157,203116170257,0.004321,1,22-07-2015 09:04:16.416,5085,22-07-2015 09:01:48,2.470987667
5085,115.252.234.81,215352334181,0.15339,0,22-07-2015 09:01:48.148,5086,22-07-2015 09:01:48,0.15339
5086,106.208.191.67,206308291167,0.015131,1,22-07-2015 09:02:34.234,5087,22-07-2015 09:01:48,0.765131
5087,121.242.247.42,221342347142,0.164999,1,22-07-2015 09:02:58.258,5088,22-07-2015 09:01:48,1.331665667
5088,182.70.119.213,282170219313,0.15339,0,22-07-2015 09:01:48.148,5089,22-07-2015 09:01:48,0.15339
5089,182.70.119.213,282170219313,0.008806,1,22-07-2015 09:02:08.28,5090,22-07-2015 09:01:48,0.342139333
5090,49.14.254.125,149114354225,0.164999,1,22-07-2015 09:03:18.318,5091,22-07-2015 09:01:48,1.664999
5091,103.233.86.107,203333186207,0.021615,1,22-07-2015 09:02:32.232,5092,22-07-2015 09:01:48,0.738281667
5092,122.178.109.210,222278209310,0.15339,1,22-07-2015 09:02:09.29,5093,22-07-2015 09:01:48,0.50339
5093,220.225.106.153,320325206253,0.001969,1,22-07-2015 09:03:07.37,5094,22-07-2015 09:01:48,1.301969
5094,14.99.113.11,114199213111,0.069577,1,22-07-2015 09:04:15.415,5095,22-07-2015 09:01:48,2.519577
5095,117.214.179.26,217314279126,0.015131,1,22-07-2015 09:03:53.353,5096,22-07-2015 09:01:48,2.081797667
5096,59.94.152.10,159194252110,0.002374,1,22-07-2015 09:02:53.253,5097,22-07-2015 09:01:48,1.085707333
5097,59.183.151.239,159283251339,0.072296,1,22-07-2015 09:02:15.215,5098,22-07-2015 09:01:48,0.505629333
5098,121.244.160.222,221344260322,0.021615,1,22-07-2015 09:04:15.415,5099,22-07-2015 09:01:48,2.454948333
5099,14.140.53.134,114240153234,0.164999,1,22-07-2015 09:02:02.22,5100,22-07-2015 09:01:48,0.381665667
5100,218.248.9.159,318348109259,0.004945,1,22-07-2015 09:03:22.322,5101,22-07-2015 09:01:48,1.571611667
5101,122.169.173.176,222269273276,0.000872,1,22-07-2015 09:04:42.442,5102,22-07-2015 09:01:48,2.900872
5102,182.69.136.35,282169236135,0.003545,1,22-07-2015 09:02:38.238,5103,22-07-2015 09:01:48,0.820211667
5103,117.216.163.82,217316263182,0.002374,1,22-07-2015 09:02:22.222,5104,22-07-2015 09:01:48,0.552374
5104,180.76.15.151,280176115251,0.026151,0,22-07-2015 09:01:48.148,5105,22-07-2015 09:01:48,0.026151
5105,112.196.46.66,212296146166,0.15339,1,22-07-2015 09:02:00.20,5106,22-07-2015 09:01:48,0.336723333
5106,115.245.83.3,215345183103,0.026151,0,22-07-2015 09:01:48.148,5107,22-07-2015 09:01:48,0.026151
5107,1.38.20.58,101138120158,0.00114,1,22-07-2015 09:03:48.348,5108,22-07-2015 09:01:48,2.00114
5108,106.220.160.103,206320260203,0.015131,1,22-07-2015 09:04:08.48,5109,22-07-2015 09:01:48,2.331797667
5109,122.168.209.168,222268309268,0.015131,0,22-07-2015 09:01:51.151,5110,22-07-2015 09:01:48,0.048464333
5110,164.164.88.35,264264188135,0.008203,1,22-07-2015 09:04:19.419,5111,22-07-2015 09:01:48,2.508203
5111,196.15.16.106,296115116206,0.008203,1,22-07-2015 09:02:13.213,5112,22-07-2015 09:01:48,0.408203
5112,122.163.148.226,222263248326,0.001969,1,22-07-2015 09:04:09.49,5113,22-07-2015 09:01:48,2.335302333
5113,49.204.88.21,149304188121,0.026151,0,22-07-2015 09:01:48.148,5114,22-07-2015 09:01:48,0.026151
5114,101.60.138.142,201160238242,0.008203,1,22-07-2015 09:03:07.37,5115,22-07-2015 09:01:48,1.308203
5115,123.236.239.75,223336339175,0.072296,1,22-07-2015 09:04:26.426,5116,22-07-2015 09:01:48,2.705629333
5116,117.207.98.225,217307198325,0.015131,0,22-07-2015 09:01:54.154,5117,22-07-2015 09:01:48,0.098464333
5117,165.225.104.54,265325204154,0.007258,1,22-07-2015 09:04:41.441,5118,22-07-2015 09:01:48,2.873924667
5118,124.40.244.134,224140344234,0.011115,1,22-07-2015 09:04:43.443,5119,22-07-2015 09:01:48,2.911115
5119,120.61.216.4,220161316104,0.164999,1,22-07-2015 09:02:04.24,5120,22-07-2015 09:01:49,0.414999
5120,182.71.91.28,282171191128,0.008806,1,22-07-2015 09:03:48.348,5121,22-07-2015 09:01:49,1.992139333
5121,106.78.75.209,206178175309,0.15339,1,22-07-2015 09:02:11.211,5122,22-07-2015 09:01:49,0.520056667
5122,124.123.180.221,224223280321,0.003948,1,22-07-2015 09:03:47.347,5123,22-07-2015 09:01:48,1.970614667
5123,223.196.20.254,323296120354,0.026151,0,22-07-2015 09:01:49.149,5124,22-07-2015 09:01:49,0.026151
5124,182.64.214.118,282164314218,0.164999,0,22-07-2015 09:01:49.149,5125,22-07-2015 09:01:49,0.164999
5125,122.169.4.231,222269104331,0.164999,0,22-07-2015 09:01:53.153,5126,22-07-2015 09:01:49,0.231665667
5126,203.129.222.154,303229322254,0.00114,0,22-07-2015 09:02:08.28,5127,22-07-2015 09:01:49,0.30114
5127,37.228.105.178,137328205278,0.15339,0,22-07-2015 09:01:49.149,5128,22-07-2015 09:01:49,0.15339
5128,122.176.173.254,222276273354,0.021615,1,22-07-2015 09:02:36.236,5129,22-07-2015 09:01:49,0.804948333
5129,103.48.97.246,203148197346,0.15339,0,22-07-2015 09:01:54.154,5130,22-07-2015 09:01:49,0.220056667
5130,125.20.10.170,225120110270,0.002374,1,22-07-2015 09:02:38.238,5131,22-07-2015 09:01:49,0.819040667
5131,122.180.15.68,222280115168,0.015131,1,22-07-2015 09:02:16.216,5132,22-07-2015 09:01:49,0.465131
5132,23.236.125.231,123336225331,0.164999,0,22-07-2015 09:01:57.157,5133,22-07-2015 09:01:49,0.298332333
5133,106.215.191.129,206315291229,0.026151,0,22-07-2015 09:01:49.149,5134,22-07-2015 09:01:49,0.026151
5134,115.69.252.214,215169352314,0.15339,0,22-07-2015 09:01:49.149,5135,22-07-2015 09:01:49,0.15339
5135,115.69.252.214,215169352314,0.021615,1,22-07-2015 09:03:44.344,5136,22-07-2015 09:01:49,1.921615
5136,122.168.81.233,222268181333,0.021615,1,22-07-2015 09:02:15.215,5137,22-07-2015 09:01:49,0.454948333
5137,59.177.136.152,159277236252,0.002374,0,22-07-2015 09:02:03.23,5138,22-07-2015 09:01:49,0.219040667
5138,130.76.96.111,230176196211,0.15339,1,22-07-2015 09:02:16.216,5139,22-07-2015 09:01:49,0.60339
5139,117.201.165.202,217301265302,0.008806,1,22-07-2015 09:02:48.248,5140,22-07-2015 09:01:49,0.975472667
5140,115.250.57.63,215350157163,0.033154,1,22-07-2015 09:03:57.357,5141,22-07-2015 09:01:49,2.149820667
5141,202.131.154.20,302231254120,0.003139,1,22-07-2015 09:04:28.428,5142,22-07-2015 09:01:49,2.653139
5142,14.139.76.5,114239176105,0.008806,1,22-07-2015 09:03:58.358,5143,22-07-2015 09:01:49,2.142139333
5143,117.250.115.166,217350215266,0.011832,1,22-07-2015 09:04:42.442,5144,22-07-2015 09:01:49,2.878498667
5144,61.16.155.178,161116255278,0.026151,0,22-07-2015 09:01:49.149,5145,22-07-2015 09:01:49,0.026151
5145,180.215.234.19,280315334119,0.164999,1,22-07-2015 09:02:11.211,5146,22-07-2015 09:01:49,0.514999
5146,115.241.17.173,215341117273,0.021615,1,22-07-2015 09:03:13.313,5147,22-07-2015 09:01:49,1.404948333
5147,122.171.208.97,222271308197,0.008806,1,22-07-2015 09:04:39.439,5148,22-07-2015 09:01:49,2.825472667
5148,223.176.39.60,323276139160,0.00114,1,22-07-2015 09:03:06.36,5149,22-07-2015 09:01:49,1.267806667
5149,117.241.233.190,217341333290,0.026151,0,22-07-2015 09:01:49.149,5150,22-07-2015 09:01:49,0.026151
5150,106.216.149.229,206316249329,0.001075,1,22-07-2015 09:02:38.238,5151,22-07-2015 09:01:49,0.801075
5151,8.37.224.29,108137324129,0.026151,0,22-07-2015 09:01:50.150,5152,22-07-2015 09:01:50,0.026151
5152,117.255.121.197,217355221297,0.164999,1,22-07-2015 09:02:50.250,5153,22-07-2015 09:01:50,1.164999
5153,122.169.110.243,222269210343,0.15339,0,22-07-2015 09:01:57.157,5154,22-07-2015 09:01:50,0.270056667
5154,61.0.86.164,161100186264,0.001969,1,22-07-2015 09:02:23.223,5155,22-07-2015 09:01:50,0.551969
5155,216.185.39.88,316285139188,0.021615,1,22-07-2015 09:04:24.424,5156,22-07-2015 09:01:50,2.588281667
5156,106.51.136.24,206151236124,0.01004,1,22-07-2015 09:03:27.327,5157,22-07-2015 09:01:50,1.626706667
5157,46.165.195.139,146265295239,0.026151,0,22-07-2015 09:01:50.150,5158,22-07-2015 09:01:50,0.026151
5158,117.208.82.153,217308182253,0.021615,1,22-07-2015 09:03:10.310,5159,22-07-2015 09:01:50,1.354948333
5159,115.251.176.11,215351276111,0.026151,0,22-07-2015 09:01:50.150,5160,22-07-2015 09:01:50,0.026151
5160,107.167.108.41,207267208141,0.026151,0,22-07-2015 09:01:50.150,5161,22-07-2015 09:01:50,0.026151
5161,125.16.29.3,225116129103,0.072296,1,22-07-2015 09:04:37.437,5162,22-07-2015 09:01:50,2.855629333
5162,115.113.170.74,215213270174,0.021564,1,22-07-2015 09:03:10.310,5163,22-07-2015 09:01:50,1.354897333
5163,49.201.40.210,149301140310,0.015131,1,22-07-2015 09:02:15.215,5164,22-07-2015 09:01:50,0.415131
5164,117.204.18.239,217304118339,0.15339,0,22-07-2015 09:01:54.154,5165,22-07-2015 09:01:50,0.220056667
5165,103.11.119.227,203111219327,0.026151,0,22-07-2015 09:01:50.150,5166,22-07-2015 09:01:50,0.026151
5166,59.93.227.220,159193327320,0.002374,0,22-07-2015 09:01:57.157,5167,22-07-2015 09:01:50,0.102374
5167,106.67.51.231,206167151331,0.026151,0,22-07-2015 09:01:50.150,5168,22-07-2015 09:01:50,0.026151
5168,101.60.130.8,201160230108,0.026151,0,22-07-2015 09:01:50.150,5169,22-07-2015 09:01:50,0.026151
5169,182.74.116.198,282174216298,0.015131,1,22-07-2015 09:04:23.423,5170,22-07-2015 09:01:50,2.548464333
5170,202.91.135.83,302191235183,0.15339,0,22-07-2015 09:01:50.150,5171,22-07-2015 09:01:50,0.15339
5171,202.91.135.83,302191235183,0.008203,1,22-07-2015 09:04:13.413,5172,22-07-2015 09:01:50,2.374869667
5172,122.170.20.209,222270120309,0.003275,0,22-07-2015 09:01:56.156,5173,22-07-2015 09:01:50,0.103275
5173,37.228.107.81,137328207181,0.015131,1,22-07-2015 09:04:13.413,5174,22-07-2015 09:01:50,2.398464333
5174,123.201.36.26,223301136126,0.0024,1,22-07-2015 09:02:58.258,5175,22-07-2015 09:01:50,1.135733333
5175,106.220.148.249,206320248349,0.001969,1,22-07-2015 09:04:10.410,5176,22-07-2015 09:01:50,2.335302333
5176,106.51.133.107,206151233207,0.164999,1,22-07-2015 09:02:14.214,5177,22-07-2015 09:01:50,0.548332333
5177,199.190.46.149,299290146249,0.15339,1,22-07-2015 09:04:22.422,5178,22-07-2015 09:01:50,2.670056667
5178,117.217.199.249,217317299349,0.011115,1,22-07-2015 09:04:37.437,5179,22-07-2015 09:01:50,2.777781667
5179,14.139.182.24,114239282124,0.008806,0,22-07-2015 09:02:09.29,5180,22-07-2015 09:01:50,0.308806
5180,122.169.26.242,222269126342,0.572378,1,22-07-2015 09:02:16.216,5181,22-07-2015 09:01:50,1.005711333
5181,168.235.197.31,268335297131,0.164999,1,22-07-2015 09:02:07.27,5182,22-07-2015 09:01:50,0.448332333
5182,59.177.141.249,159277241349,0.15339,0,22-07-2015 09:01:52.152,5183,22-07-2015 09:01:50,0.170056667
5183,183.87.226.66,283187326166,0.15339,0,22-07-2015 09:01:52.152,5184,22-07-2015 09:01:50,0.170056667
5184,14.194.52.176,114294152276,0.15339,0,22-07-2015 09:01:54.154,5185,22-07-2015 09:01:50,0.220056667
5185,61.8.145.194,161108245294,0.003545,1,22-07-2015 09:02:28.228,5186,22-07-2015 09:01:50,0.636878333
5186,103.224.156.178,203324256278,0.164999,0,22-07-2015 09:02:01.21,5187,22-07-2015 09:01:50,0.331665667
5187,115.111.242.141,215211342241,0.018224,1,22-07-2015 09:04:35.435,5188,22-07-2015 09:01:50,2.751557333
5188,121.243.109.115,221343209215,0.026151,0,22-07-2015 09:01:50.150,5189,22-07-2015 09:01:50,0.026151
5189,122.177.188.71,222277288171,0.018224,1,22-07-2015 09:04:32.432,5190,22-07-2015 09:01:50,2.701557333
5190,103.240.79.109,203340179209,0.164999,0,22-07-2015 09:01:50.150,5191,22-07-2015 09:01:50,0.164999
5191,117.198.147.93,217298247193,0.026151,0,22-07-2015 09:01:50.150,5192,22-07-2015 09:01:50,0.026151
5192,182.73.110.108,282173210208,0.015131,1,22-07-2015 09:04:30.430,5193,22-07-2015 09:01:50,2.665131
5193,117.202.152.145,217302252245,0.015131,0,22-07-2015 09:01:58.158,5194,22-07-2015 09:01:50,0.131797667
5194,175.101.68.42,275201168142,0.026151,0,22-07-2015 09:01:50.150,5195,22-07-2015 09:01:50,0.026151
5195,116.203.120.109,216303220209,0.164999,0,22-07-2015 09:01:51.151,5196,22-07-2015 09:01:50,0.164999
5196,1.39.34.220,101139134320,0.164999,1,22-07-2015 09:02:22.222,5197,22-07-2015 09:01:50,0.681665667
5197,5.254.65.22,105354165122,0.015131,0,22-07-2015 09:01:57.157,5198,22-07-2015 09:01:50,0.115131
5198,202.131.103.35,302231203135,0.015131,1,22-07-2015 09:02:31.231,5199,22-07-2015 09:01:50,0.681797667
5199,117.239.105.66,217339205166,0.015131,0,22-07-2015 09:01:54.154,5200,22-07-2015 09:01:51,0.065131
5200,168.235.200.117,268335300217,0.15339,0,22-07-2015 09:01:58.158,5201,22-07-2015 09:01:51,0.270056667
5201,115.111.235.210,215211335310,0.026151,0,22-07-2015 09:01:51.151,5202,22-07-2015 09:01:51,0.026151
5202,223.176.30.131,323276130231,0.026151,0,22-07-2015 09:01:51.151,5203,22-07-2015 09:01:51,0.026151
5203,182.66.63.168,282166163268,0.069577,1,22-07-2015 09:04:43.443,5204,22-07-2015 09:01:51,2.936243667
5204,49.201.97.169,149301197269,0.001075,1,22-07-2015 09:02:51.251,5205,22-07-2015 09:01:51,1.001075
5205,106.77.186.169,206177286269,0.021615,1,22-07-2015 09:03:17.317,5206,22-07-2015 09:01:51,1.454948333
5206,122.252.229.218,222352329318,0.008203,1,22-07-2015 09:02:25.225,5207,22-07-2015 09:01:51,0.574869667
5207,107.167.109.92,207267209192,0.026151,0,22-07-2015 09:01:51.151,5208,22-07-2015 09:01:51,0.026151
5208,119.226.98.253,219326198353,0.014262,1,22-07-2015 09:02:19.219,5209,22-07-2015 09:01:51,0.464262
5209,117.248.31.136,217348131236,0.15339,1,22-07-2015 09:02:07.27,5210,22-07-2015 09:01:51,0.420056667
5210,175.101.10.244,275201110344,0.006705,1,22-07-2015 09:04:42.442,5211,22-07-2015 09:01:50,2.856705
5211,117.220.234.52,217320334152,0.026151,0,22-07-2015 09:01:51.151,5212,22-07-2015 09:01:51,0.026151
5212,122.15.20.34,222115120134,0.004945,1,22-07-2015 09:04:29.429,5213,22-07-2015 09:01:51,2.638278333
5213,116.202.29.82,216302129182,0.15339,0,22-07-2015 09:01:51.151,5214,22-07-2015 09:01:51,0.15339
5214,122.160.202.86,222260302186,0.15339,1,22-07-2015 09:02:08.28,5215,22-07-2015 09:01:51,0.436723333
5215,8.37.228.24,108137328124,0.15339,0,22-07-2015 09:01:54.154,5216,22-07-2015 09:01:51,0.186723333
5216,117.248.134.136,217348234236,0.015131,0,22-07-2015 09:01:59.159,5217,22-07-2015 09:01:51,0.131797667
5217,14.139.157.28,114239257128,0.023913,1,22-07-2015 09:04:36.436,5218,22-07-2015 09:01:51,2.773913
5218,115.249.180.13,215349280113,0.003948,1,22-07-2015 09:03:38.338,5219,22-07-2015 09:01:51,1.770614667
5219,27.6.92.168,127106192268,0.15339,0,22-07-2015 09:01:54.154,5220,22-07-2015 09:01:51,0.20339
5220,182.68.54.227,282168154327,0.164999,1,22-07-2015 09:02:28.228,5221,22-07-2015 09:01:51,0.781665667
5221,106.206.141.14,206306241114,0.008806,1,22-07-2015 09:03:47.347,5222,22-07-2015 09:01:51,1.925472667
5222,180.211.71.175,280311171275,0.002374,0,22-07-2015 09:02:00.20,5223,22-07-2015 09:01:51,0.135707333
5223,117.195.189.191,217295289291,0.164999,0,22-07-2015 09:01:52.152,5224,22-07-2015 09:01:51,0.164999
5224,37.228.105.246,137328205346,0.015131,1,22-07-2015 09:03:06.36,5225,22-07-2015 09:01:51,1.265131
5225,43.225.250.97,143325350197,0.026151,0,22-07-2015 09:01:51.151,5226,22-07-2015 09:01:51,0.026151
5226,103.245.10.74,203345110174,0.008806,1,22-07-2015 09:03:19.319,5227,22-07-2015 09:01:51,1.458806
5227,183.87.60.19,283187160119,0.002374,0,22-07-2015 09:02:05.25,5228,22-07-2015 09:01:51,0.219040667
5228,14.142.75.94,114242175194,0.008203,1,22-07-2015 09:03:47.347,5229,22-07-2015 09:01:51,1.924869667
5229,1.39.10.47,101139110147,0.026151,0,22-07-2015 09:01:51.151,5230,22-07-2015 09:01:51,0.026151
5230,117.245.81.110,217345181210,0.008203,1,22-07-2015 09:03:34.334,5231,22-07-2015 09:01:51,1.708203
